Timestep,Queue 1,Queue 2,Queue 3,Queue 4,Queue 5,Queue 6,Queue 7
3337,4,4,4,4,4,3,4
3338,4,4,4,4,4,4,4
3339,4,4,4,4,4,4,4
3340,3,4,4,4,4,4,4
3341,4,4,4,3,4,4,4
3342,3,4,3,4,3,4,4
3343,4,4,3,3,3,3,4
3344,4,4,4,3,3,3,4
3345,3,4,3,3,3,3,4
3346,4,4,2,3,2,3,4
3347,4,4,3,3,2,3,4
3348,4,4,3,3,3,3,4
3349,4,4,4,2,3,2,4
3350,3,4,4,3,3,2,4
3351,2,4,4,3,2,3,4
3352,3,4,3,3,2,3,4
3353,2,4,3,3,3,3,4
3354,3,4,3,2,3,3,4
3355,3,4,3,3,3,3,4
3356,4,4,2,2,2,3,4
3357,3,4,3,2,2,3,4
3358,3,4,3,3,2,3,4
3359,3,4,3,3,3,3,4
3360,4,4,3,3,3,3,4
3361,4,4,4,3,3,3,4
3362,4,4,4,4,3,3,4
3363,4,4,4,4,4,3,4
3364,4,4,3,4,4,4,4
3365,4,4,4,3,4,3,4
3366,4,4,4,4,4,3,4
3367,4,4,4,4,4,4,4
3368,4,4,4,4,3,4,4
3369,4,4,4,4,4,4,4
3370,4,4,4,4,4,4,4
3371,4,4,4,4,4,4,4
3372,4,4,4,4,4,4,4
3373,4,4,4,4,4,4,4
3374,4,4,3,4,4,4,4
3375,3,4,4,3,4,4,4
3376,3,4,3,3,4,3,4
3377,4,4,3,3,3,3,4
3378,4,4,4,3,3,3,4
3379,3,4,4,4,3,3,4
3380,4,4,3,3,2,3,4
3381,4,4,3,3,3,3,4
3382,3,4,4,2,3,2,4
3383,3,4,4,3,3,2,4
3384,2,4,4,3,3,3,4
3385,3,4,4,3,3,3,4
3386,4,4,4,3,3,3,4
3387,4,4,4,4,3,3,4
3388,4,4,3,4,4,3,4
3389,4,4,4,3,3,3,4
3390,4,4,4,4,3,3,4
3391,4,4,4,4,4,3,4
3392,3,4,4,4,4,4,4
3393,4,4,3,3,4,4,4
3394,4,4,4,3,4,4,4
3395,4,4,3,4,3,4,4
3396,3,4,3,3,3,3,4
3397,4,4,3,3,3,3,4
3398,4,4,3,3,2,3,4
3399,4,4,3,3,3,3,4
3400,4,4,4,2,2,3,4
3401,4,4,4,3,2,3,4
3402,4,4,4,3,3,3,4
3403,3,4,4,4,3,3,4
3404,4,4,4,4,3,2,4
3405,4,4,3,4,3,3,4
3406,4,4,4,4,3,3,4
3407,4,4,4,3,4,3,4
3408,4,4,4,4,3,3,4
3409,4,4,4,4,4,3,4
3410,4,4,4,4,4,3,4
3411,4,4,4,4,4,4,4
3412,4,4,4,4,4,4,4
3413,4,4,4,4,4,4,4
3414,4,4,4,3,4,4,4
3415,4,4,4,4,4,4,4
3416,3,4,4,4,4,4,4
3417,4,4,4,4,4,4,4
3418,4,4,4,4,4,4,4
3419,4,4,4,4,4,4,4
3420,3,4,3,4,3,3,4
3421,4,4,3,4,3,3,4
3422,4,4,4,4,3,3,4
3423,4,4,3,3,4,3,4
3424,4,4,4,3,4,3,4
3425,4,4,4,4,4,3,4
3426,4,4,4,4,3,4,4
3427,4,4,4,4,4,4,4
3428,3,4,3,3,4,4,4
3429,4,4,3,3,3,4,4
3430,4,4,4,3,3,4,4
3431,3,4,3,4,3,3,4
3432,4,4,3,4,3,3,4
3433,4,4,4,4,3,3,4
3434,4,4,4,4,4,3,4
3435,4,4,4,4,4,4,4
3436,4,4,4,4,4,4,4
3437,4,4,4,3,3,4,4
3438,4,4,4,4,2,4,4
3439,3,4,3,4,3,3,4
3440,4,4,3,4,3,3,4
3441,4,4,3,4,2,3,4
3442,4,4,3,3,3,3,4
3443,4,4,4,3,3,3,4
3444,4,4,4,4,3,2,4
3445,4,4,4,4,3,3,4
3446,4,4,4,4,4,3,4
3447,3,4,3,4,4,4,4
3448,4,4,3,4,4,4,4
3449,4,4,4,4,3,4,4
3450,4,4,4,4,4,4,4
3451,4,4,4,4,4,4,4
3452,4,4,4,4,4,4,4
3453,4,4,4,4,4,4,4
3454,4,4,4,3,3,4,4
3455,4,4,4,4,3,4,4
3456,4,4,4,4,4,4,4
3457,4,4,4,4,4,4,4
3458,3,4,4,4,4,3,4
3459,4,4,4,4,4,3,4
3460,4,4,4,4,4,4,4
3461,4,4,3,4,3,4,4
3462,4,4,4,4,3,4,4
3463,4,4,4,4,4,4,4
3464,4,4,4,4,4,4,4
3465,4,4,4,4,4,4,4
3466,4,4,3,3,4,4,4
3467,4,4,4,3,4,3,4
3468,3,4,4,4,4,3,4
3469,4,4,3,2,3,3,4
3470,4,4,3,3,3,3,4
3471,4,4,4,3,3,3,4
3472,4,4,4,4,3,3,4
3473,3,4,4,4,3,2,4
3474,3,4,4,4,3,3,4
3475,4,4,3,4,3,3,4
3476,4,4,4,4,3,3,4
3477,4,4,4,4,3,3,4
3478,3,4,4,4,4,3,4
3479,4,4,4,3,3,3,4
3480,4,4,4,4,3,3,4
3481,4,4,4,4,4,3,4
3482,4,4,3,3,4,4,4
3483,4,4,4,3,4,3,4
3484,4,4,4,4,4,3,4
3485,4,4,4,4,4,4,4
3486,4,4,4,4,4,4,4
3487,4,4,4,4,3,4,4
3488,4,4,4,4,4,4,4
3489,4,4,4,4,4,4,4
3490,3,4,4,3,4,4,4
3491,4,4,4,3,4,4,4
3492,4,4,4,4,4,4,4
3493,4,4,3,4,4,4,4
3494,4,4,4,4,4,4,4
3495,3,4,4,3,4,3,4
3496,4,4,4,2,4,3,4
3497,4,4,4,3,4,3,4
3498,4,4,4,4,3,3,4
3499,4,4,4,4,4,3,4
3500,4,4,4,4,4,4,4
3501,4,4,3,4,4,4,4
3502,2,4,4,3,3,4,4
3503,3,4,3,3,3,4,4
3504,3,4,3,3,2,3,4
3505,3,4,3,3,3,3,4
3506,4,4,3,3,3,3,4
3507,4,4,4,3,3,3,4
3508,4,4,4,4,3,3,4
3509,4,4,4,4,4,3,4
3510,4,4,3,3,3,4,4
3511,4,4,4,3,3,4,4
3512,4,4,4,4,3,4,4
3513,4,4,4,4,4,4,4
3514,3,4,4,4,3,4,4
3515,4,4,3,4,3,4,4
3516,4,4,4,4,2,4,4
3517,4,4,4,4,3,3,4
3518,3,4,4,4,3,3,4
3519,4,4,4,4,3,3,4
3520,4,4,4,3,3,3,4
3521,4,4,4,4,3,3,4
3522,4,4,4,4,4,3,4
3523,4,4,4,4,4,4,4
3524,3,4,3,4,4,4,4
3525,4,4,3,4,4,4,4
3526,4,4,4,4,4,4,4
3527,4,4,4,4,4,4,4
3528,4,4,4,4,4,4,4
3529,4,4,4,4,4,4,4
3530,3,4,3,3,3,3,4
3531,4,4,3,3,3,3,4
3532,4,4,4,3,3,3,4
3533,4,4,4,4,3,3,4
3534,4,4,4,3,3,3,4
3535,3,4,4,4,3,3,4
3536,4,4,3,4,2,3,4
3537,4,4,3,4,3,3,4
3538,4,4,4,4,3,3,4
3539,3,4,4,4,4,3,4
3540,4,4,4,4,4,3,4
3541,3,4,4,3,3,3,4
3542,4,4,4,3,3,3,4
3543,4,4,3,4,3,3,4
3544,4,4,4,4,3,3,4
3545,4,4,4,4,4,3,4
3546,3,4,4,4,4,4,4
3547,4,4,4,4,4,4,4
3548,4,4,4,4,4,4,4
3549,4,4,4,4,4,4,4
3550,4,4,4,4,3,4,4
3551,4,4,4,4,4,4,4
3552,4,4,4,4,4,3,4
3553,3,4,3,2,3,4,4
3554,3,4,3,3,3,4,4
3555,4,4,3,3,3,4,4
3556,4,4,4,3,3,4,4
3557,2,4,4,4,2,3,4
3558,3,4,3,3,2,3,4
3559,3,4,3,3,3,3,4
3560,4,4,3,3,3,3,4
3561,4,4,4,3,3,3,4
3562,4,4,4,4,3,3,4
3563,3,4,4,4,4,2,4
3564,3,4,4,4,4,3,4
3565,4,4,4,4,4,3,4
3566,3,4,4,4,4,4,4
3567,4,4,4,4,4,4,4
3568,4,4,3,3,3,4,4
3569,4,4,4,3,3,3,4
3570,4,4,4,4,3,3,4
3571,4,4,4,4,4,3,4
3572,4,4,2,4,3,4,4
3573,3,4,3,4,3,4,4
3574,4,4,3,3,3,3,4
3575,3,4,3,2,2,3,4
3576,3,4,3,3,2,3,4
3577,3,4,3,3,3,3,4
3578,4,4,3,3,3,3,4
3579,4,4,4,2,3,2,4
3580,3,4,4,2,2,2,4
3581,3,4,4,3,2,2,4
3582,3,4,4,3,3,2,4
3583,3,4,3,3,3,3,4
3584,4,4,3,3,3,3,4
3585,3,4,4,3,3,2,4
3586,3,4,4,3,3,3,4
3587,4,4,4,3,2,3,4
3588,4,4,4,3,3,3,4
3589,4,4,4,3,3,3,4
3590,3,4,3,4,3,3,4
3591,4,4,3,4,3,3,4
3592,4,4,4,4,3,3,4
3593,4,4,4,3,4,3,4
3594,4,4,4,4,3,2,4
3595,4,4,3,3,3,3,4
3596,4,4,4,3,3,3,4
3597,4,4,4,4,3,3,4
3598,4,4,4,4,4,3,4
3599,3,4,4,4,4,4,4
3600,4,4,4,4,4,4,4
3601,4,4,4,3,4,4,4
3602,4,4,4,4,4,4,4
3603,4,4,4,4,4,4,4
3604,4,4,4,4,4,4,4
3605,4,4,3,4,3,3,4
3606,3,4,3,3,2,3,4
3607,3,4,3,3,3,3,4
3608,3,4,2,2,2,2,4
3609,3,4,2,2,2,1,4
3610,3,4,2,2,2,2,4
3611,3,4,3,2,2,2,4
3612,3,4,3,3,1,2,4
3613,3,4,3,2,2,2,4
3614,3,4,2,3,2,2,4
3615,3,4,3,3,2,2,4
3616,2,4,3,3,3,2,4
3617,3,4,3,3,3,2,4
3618,3,4,2,2,1,2,4
3619,3,4,2,1,2,2,4
3620,2,4,2,1,2,2,4
3621,1,4,1,2,2,1,4
3622,2,4,1,2,1,1,4
3623,2,4,2,1,1,1,4
3624,1,4,2,2,1,1,4
3625,1,4,1,2,1,1,4
3626,2,4,1,2,1,1,4
3627,1,4,2,2,1,0,4
3628,1,4,2,1,1,1,4
3629,2,4,1,0,0,1,4
3630,2,4,1,1,0,1,4
3631,2,4,1,1,1,1,4
3632,2,4,2,1,1,1,4
3633,1,4,2,2,0,0,4
3634,1,4,2,2,1,0,4
3635,1,4,2,2,1,1,4
3636,2,4,2,1,1,1,4
3637,2,4,1,2,1,1,4
3638,0,4,2,2,1,1,4
3639,1,4,2,2,1,1,4
3640,2,4,2,2,1,1,4
3641,2,4,2,2,2,1,4
3642,2,4,2,2,1,2,4
3643,2,4,2,2,2,2,4
3644,3,4,1,1,2,2,4
3645,3,4,2,1,2,1,4
3646,3,4,2,2,2,1,4
3647,3,4,2,2,2,2,4
3648,3,4,3,2,2,2,4
3649,3,4,2,3,2,2,4
3650,3,4,3,3,2,2,4
3651,3,4,3,3,3,2,4
3652,3,4,2,3,2,3,4
3653,2,4,3,2,1,3,4
3654,2,4,3,2,2,3,4
3655,3,4,2,2,1,3,4
3656,2,4,2,2,2,2,4
3657,3,4,2,2,2,2,4
3658,3,4,2,1,2,2,4
3659,3,4,2,2,2,2,4
3660,3,4,3,2,2,2,4
3661,3,4,3,3,2,2,4
3662,3,4,3,3,3,2,4
3663,3,4,3,3,3,3,4
3664,3,4,3,3,3,3,4
3665,4,4,3,3,2,3,4
3666,3,4,2,2,3,2,4
3667,3,4,3,2,3,2,4
3668,3,4,3,3,3,2,4
3669,2,4,3,2,2,3,4
3670,3,4,3,2,2,3,4
3671,3,4,3,3,2,3,4
3672,3,4,2,3,3,3,4
3673,3,4,3,3,2,3,4
3674,3,4,3,3,3,3,4
3675,3,4,3,3,3,2,4
3676,3,4,3,3,3,3,4
3677,4,4,3,2,2,3,4
3678,4,4,3,3,2,2,4
3679,3,4,2,3,3,2,4
3680,3,4,3,3,3,2,4
3681,3,4,3,3,3,3,4
3682,4,4,3,3,3,3,4
3683,4,4,4,1,3,3,4
3684,4,4,3,2,2,2,4
3685,4,4,3,2,2,2,4
3686,4,4,3,3,2,2,4
3687,3,4,3,3,2,2,4
3688,3,4,2,3,3,2,4
3689,3,4,3,3,3,2,4
3690,3,4,3,3,2,3,4
3691,1,4,3,1,3,2,4
3692,2,4,2,1,2,2,4
3693,1,4,2,2,1,1,4
3694,2,4,1,1,1,1,4
3695,1,4,2,1,1,1,4
3696,2,4,2,1,1,1,4
3697,2,4,2,2,1,1,4
3698,2,4,2,1,2,1,4
3699,2,4,2,2,2,1,4
3700,2,4,1,2,2,2,4
3701,1,4,2,2,2,2,4
3702,2,4,2,2,2,2,4
3703,3,4,2,2,1,2,4
3704,3,4,2,2,2,2,4
3705,3,4,3,2,2,2,4
3706,3,4,3,3,2,2,4
3707,3,4,3,3,3,1,4
3708,2,4,3,2,2,2,4
3709,3,4,3,2,2,2,4
3710,3,4,2,3,2,2,4
3711,3,4,3,3,2,2,4
3712,3,4,3,1,2,1,4
3713,3,4,3,2,2,1,4
3714,2,4,3,2,2,2,4
3715,3,4,3,2,2,2,4
3716,2,4,2,2,1,2,4
3717,2,4,2,2,2,2,4
3718,3,4,2,2,2,2,4
3719,3,4,3,2,2,2,4
3720,2,4,2,3,2,1,4
3721,2,4,2,3,2,2,4
3722,3,4,2,3,2,2,4
3723,1,4,3,2,0,2,4
3724,2,4,3,2,0,2,4
3725,3,4,3,2,0,2,4
3726,3,4,3,3,0,2,4
3727,3,4,3,3,0,3,4
3728,4,4,2,2,0,2,4
3729,4,4,3,2,0,2,4
3730,3,4,3,3,0,2,4
3731,3,4,3,2,0,3,4
3732,2,4,2,3,0,2,4
3733,3,4,2,3,0,2,4
3734,2,4,3,2,0,2,4
3735,3,4,3,2,0,2,4
3736,3,4,3,3,0,2,4
3737,3,4,3,3,0,3,4
3738,4,4,3,3,0,3,4
3739,4,4,4,3,0,3,4
3740,4,4,4,4,0,3,4
3741,4,4,4,4,0,4,4
3742,3,4,4,3,0,4,4
3743,3,4,4,3,1,4,4
3744,3,4,3,3,2,4,4
3745,3,4,3,3,2,3,4
3746,3,4,3,3,3,3,4
3747,4,4,3,3,3,3,4
3748,4,4,4,3,3,3,4
3749,3,4,4,4,3,3,4
3750,3,4,3,3,2,2,4
3751,3,4,2,3,3,2,4
3752,3,4,3,3,3,2,4
3753,3,4,3,3,2,3,4
3754,3,4,3,3,3,3,4
3755,4,4,3,3,3,3,4
3756,4,4,4,2,3,3,4
3757,4,4,4,3,3,3,4
3758,2,4,4,4,2,2,4
3759,3,4,4,3,2,2,4
3760,3,4,4,3,3,2,4
3761,3,4,4,3,3,3,4
3762,3,4,3,3,2,3,4
3763,3,4,3,3,3,3,4
3764,4,4,2,2,3,3,4
3765,4,4,3,2,3,3,4
3766,4,4,3,3,3,3,4
3767,3,4,4,2,2,3,4
3768,3,4,4,3,2,3,4
3769,3,4,3,3,3,3,4
3770,4,4,3,3,3,2,4
3771,3,4,3,2,3,3,4
3772,3,4,3,3,3,3,4
3773,4,4,2,3,2,3,4
3774,4,4,3,3,2,3,4
3775,4,4,3,1,3,3,4
3776,3,4,3,2,2,3,4
3777,3,4,3,3,2,3,4
3778,3,4,2,3,3,3,4
3779,3,4,3,2,3,3,4
3780,2,4,3,3,3,2,4
3781,3,4,2,3,2,2,4
3782,3,4,3,3,2,2,4
3783,3,4,3,3,3,2,4
3784,3,4,2,2,3,3,4
3785,3,4,3,2,3,3,4
3786,3,4,3,3,3,3,4
3787,3,4,3,3,3,3,4
3788,3,4,3,3,3,3,4
3789,4,4,3,3,3,2,4
3790,4,4,3,3,3,3,4
3791,4,4,4,2,2,3,4
3792,3,4,4,3,2,3,4
3793,3,4,3,3,3,3,4
3794,4,4,3,3,2,3,4
3795,4,4,3,3,3,3,4
3796,4,4,4,3,3,3,4
3797,4,4,4,4,3,3,4
3798,4,4,4,4,4,3,4
3799,4,4,3,3,4,3,4
3800,4,4,4,3,4,3,4
3801,3,4,4,4,3,3,4
3802,4,4,3,4,3,2,4
3803,4,4,3,4,3,3,4
3804,4,4,4,4,3,3,4
3805,4,4,4,4,4,3,4
3806,4,4,4,4,3,4,4
3807,4,4,4,3,4,4,4
3808,3,4,3,4,3,4,4
3809,3,4,3,4,3,4,4
3810,4,4,3,4,3,4,4
3811,4,4,4,4,3,4,4
3812,4,4,3,4,4,3,4
3813,3,4,4,3,3,3,4
3814,4,4,4,3,3,3,4
3815,4,4,3,4,3,3,4
3816,4,4,4,4,3,3,4
3817,4,4,4,4,4,2,4
3818,4,4,4,4,4,3,4
3819,4,4,4,4,3,4,4
3820,3,4,3,4,4,4,4
3821,4,4,3,4,4,4,4
3822,4,4,4,4,4,4,4
3823,4,4,4,3,4,4,4
3824,4,4,4,4,3,4,4
3825,4,4,4,4,4,4,4
3826,4,4,4,4,4,4,4
3827,4,4,4,4,4,4,4
3828,4,4,4,4,4,4,4
3829,4,4,4,4,4,4,4
3830,4,4,4,4,4,4,4
3831,4,4,4,4,4,4,4
3832,4,4,4,4,4,4,4
3833,4,4,4,4,4,4,4
3834,3,4,3,3,2,3,4
3835,3,4,3,3,3,3,4
3836,3,4,3,2,2,3,4
3837,3,4,3,3,2,2,4
3838,2,4,2,3,3,2,4
3839,3,4,1,2,3,2,4
3840,3,4,2,2,3,2,4
3841,3,4,3,1,2,2,4
3842,2,4,2,2,1,2,4
3843,2,4,2,2,2,2,4
3844,3,4,2,2,2,2,4
3845,2,4,1,1,1,1,4
3846,2,4,2,1,1,1,4
3847,2,4,2,2,1,1,4
3848,2,4,2,1,2,1,4
3849,1,4,2,2,2,1,4
3850,2,4,2,2,1,1,4
3851,2,4,2,2,2,1,4
3852,2,4,2,2,2,2,4
3853,3,4,1,1,2,2,4
3854,3,4,2,1,2,1,4
3855,1,4,2,2,2,1,4
3856,2,4,1,1,1,1,4
3857,2,4,1,1,0,1,4
3858,2,4,1,1,1,1,4
3859,2,4,2,1,1,1,4
3860,1,4,2,2,1,1,4
3861,2,4,2,2,1,1,4
3862,2,4,2,2,1,0,4
3863,2,4,2,2,1,1,4
3864,2,4,2,1,2,1,4
3865,2,4,2,2,2,1,4
3866,1,4,2,2,1,2,4
3867,2,4,2,2,1,2,4
3868,2,4,2,2,2,2,4
3869,3,4,2,2,2,2,4
3870,3,4,3,2,2,2,4
3871,3,4,3,3,2,2,4
3872,3,4,2,3,3,2,4
3873,3,4,3,3,3,2,4
3874,3,4,3,3,3,3,4
3875,3,4,3,2,3,2,4
3876,3,4,2,3,2,2,4
3877,3,4,3,3,2,2,4
3878,3,4,3,3,3,2,4
3879,3,4,3,3,3,3,4
3880,4,4,3,2,3,3,4
3881,4,4,3,3,2,3,4
3882,4,4,3,3,3,3,4
3883,4,4,4,3,3,3,4
3884,3,4,4,4,3,3,4
3885,4,4,4,4,3,3,4
3886,4,4,4,4,4,3,4
3887,4,4,3,4,4,4,4
3888,4,4,4,3,4,3,4
3889,4,4,4,4,4,3,4
3890,4,4,4,4,3,4,4
3891,4,4,3,4,4,3,4
3892,3,4,4,4,4,3,4
3893,4,4,4,4,4,3,4
3894,3,4,4,4,4,4,4
3895,4,4,4,3,3,4,4
3896,4,4,4,4,3,4,4
3897,4,4,3,4,4,3,4
3898,4,4,4,4,4,3,4
3899,4,4,4,4,4,4,4
3900,4,4,4,4,4,4,4
3901,4,4,4,4,4,4,4
3902,4,4,4,4,3,4,4
3903,3,4,2,3,3,3,4
3904,3,4,3,3,3,3,4
3905,4,4,3,3,3,3,4
3906,4,4,4,3,3,3,4
3907,4,4,4,4,3,3,4
3908,4,4,4,4,4,3,4
3909,4,4,4,4,4,4,4
3910,3,4,3,4,4,4,4
3911,4,4,3,4,4,4,4
3912,4,4,4,4,3,4,4
3913,4,4,4,4,4,4,4
3914,4,4,4,3,4,3,4
3915,4,4,4,4,4,3,4
3916,3,4,3,4,4,4,4
3917,4,4,3,3,4,4,4
3918,3,4,4,3,4,4,4
3919,3,4,3,3,3,4,4
3920,4,4,2,3,3,3,4
3921,4,4,3,2,2,3,4
3922,4,4,3,3,2,3,4
3923,4,4,2,3,3,3,4
3924,4,4,3,3,3,3,4
3925,4,4,4,3,3,3,4
3926,3,4,4,4,2,3,4
3927,3,4,4,4,3,3,4
3928,4,4,4,3,3,3,4
3929,4,4,3,4,3,3,4
3930,4,4,4,4,2,2,4
3931,4,4,3,4,3,2,4
3932,4,4,3,4,3,3,4
3933,4,4,4,3,3,3,4
3934,4,4,4,4,3,3,4
3935,4,4,4,4,4,3,4
3936,3,4,4,4,4,4,4
3937,4,4,4,4,4,4,4
3938,4,4,4,4,3,4,4
3939,4,4,4,4,4,4,4
3940,4,4,4,3,4,3,4
3941,4,4,4,4,4,3,4
3942,4,4,4,4,4,4,4
3943,4,4,4,4,4,4,4
3944,4,4,4,4,4,4,4
3945,4,4,4,4,4,4,4
3946,4,4,4,4,4,4,4
3947,4,4,4,4,4,4,4
3948,4,4,4,4,4,4,4
3949,4,4,4,4,4,4,4
3950,4,4,4,4,4,4,4
3951,4,4,4,4,3,4,4
3952,3,4,4,3,4,4,4
3953,4,4,3,3,4,4,4
3954,3,4,4,3,4,4,4
3955,4,4,4,3,3,3,4
3956,4,4,4,4,3,3,4
3957,4,4,4,4,4,3,4
3958,4,4,3,4,4,4,4
3959,4,4,4,4,4,4,4
3960,3,4,4,4,3,4,4
3961,4,4,4,3,3,3,4
3962,4,4,4,4,3,3,4
3963,4,4,4,4,3,3,4
3964,4,4,4,3,4,3,4
3965,3,4,4,4,4,3,4
3966,4,4,4,3,4,3,4
3967,4,4,4,4,4,3,4
3968,4,4,3,4,4,4,4
3969,4,4,4,4,4,4,4
3970,4,4,4,4,3,3,4
3971,3,4,3,3,4,3,4
3972,4,4,3,3,4,3,4
3973,4,4,4,3,4,3,4
3974,4,4,4,4,4,3,4
3975,4,4,4,4,4,4,4
3976,4,4,4,4,4,4,4
3977,4,4,4,4,4,4,4
3978,3,4,3,2,3,4,4
3979,3,4,3,3,3,3,4
3980,4,4,3,3,2,3,4
3981,4,4,3,3,3,3,4
3982,3,4,4,3,3,3,4
3983,4,4,4,3,3,3,4
3984,4,4,4,3,3,3,4
3985,3,4,3,3,2,3,4
3986,3,4,3,3,3,3,4
3987,4,4,3,3,3,3,4
3988,4,4,4,3,2,3,4
3989,4,4,3,3,3,2,4
3990,4,4,3,3,3,3,4
3991,3,4,4,3,3,3,4
3992,4,4,4,3,2,3,4
3993,4,4,4,2,2,3,4
3994,4,4,4,3,2,3,4
3995,3,4,4,3,2,3,4
3996,3,4,4,3,3,3,4
3997,4,4,4,3,3,3,4
3998,4,4,3,4,3,3,4
3999,4,4,4,4,3,3,4
4000,4,4,4,4,4,3,4
4001,4,4,4,3,4,4,4
4002,4,4,4,4,4,4,4
4003,4,4,4,4,4,4,4
4004,4,4,4,4,4,4,4
4005,4,4,4,4,4,4,4
4006,4,4,3,4,4,4,4
4007,4,4,4,4,4,4,4
4008,4,4,4,3,4,4,4
4009,4,4,4,4,3,3,4
4010,3,4,3,4,4,3,4
4011,4,4,3,4,4,3,4
4012,4,4,4,4,4,3,4
4013,4,4,4,4,4,4,4
4014,4,4,4,4,4,4,4
4015,4,4,4,4,4,4,4
4016,4,4,4,3,4,4,4
4017,4,4,4,4,4,4,4
4018,4,4,4,4,4,4,4
4019,4,4,4,4,4,4,4
4020,4,4,4,4,4,4,4
4021,4,4,4,4,4,4,4
4022,4,4,4,4,4,4,4
4023,4,4,4,4,4,4,4
4024,4,4,4,3,4,4,4
4025,3,4,4,4,4,3,4
4026,4,4,3,4,4,3,4
4027,4,4,4,4,3,3,4
4028,4,4,4,3,4,3,4
4029,4,4,4,4,4,3,4
4030,4,4,4,4,4,4,4
4031,4,4,4,4,4,4,4
4032,4,4,4,4,4,4,4
4033,3,4,4,4,4,4,4
4034,4,4,4,4,4,4,4
4035,3,4,4,4,4,4,4
4036,4,4,4,4,4,4,4
4037,4,4,4,4,4,4,4
4038,4,4,4,3,3,4,4
4039,4,4,4,4,3,4,4
4040,4,4,4,4,4,3,4
4041,4,4,3,4,4,4,4
4042,4,4,4,4,4,4,4
4043,4,4,4,4,4,4,4
4044,3,4,4,4,4,4,4
4045,4,4,4,4,4,4,4
4046,4,4,4,4,4,4,4
4047,4,4,4,4,4,4,4
4048,4,4,4,4,4,4,4
4049,4,4,4,3,3,4,4
4050,4,4,3,4,3,3,4
4051,4,4,4,4,3,3,4
4052,4,4,3,4,4,3,4
4053,4,4,4,4,4,3,4
4054,3,4,4,4,4,4,4
4055,4,4,4,2,4,4,4
4056,4,4,4,3,4,4,4
4057,4,4,3,4,3,3,4
4058,3,4,4,4,2,3,4
4059,3,4,4,4,3,3,4
4060,4,4,4,4,3,3,4
4061,4,4,4,4,4,3,4
4062,4,4,3,3,4,4,4
4063,4,4,4,3,4,4,4
4064,4,4,4,4,4,4,4
4065,4,4,4,4,4,4,4
4066,4,4,4,4,4,4,4
4067,4,4,4,3,3,4,4
4068,3,4,4,4,3,4,4
4069,4,4,4,4,3,3,4
4070,4,4,4,4,4,3,4
4071,4,4,3,4,4,4,4
4072,4,4,4,4,3,4,4
4073,4,4,4,4,4,4,4
4074,4,4,4,4,4,4,4
4075,2,4,3,2,2,3,4
4076,3,4,3,2,2,3,4
4077,3,4,3,3,2,3,4
4078,3,4,3,3,3,2,4
4079,3,4,3,3,3,3,4
4080,4,4,2,2,3,3,4
4081,3,4,3,2,2,3,4
4082,2,4,3,3,2,3,4
4083,3,4,2,2,1,3,4
4084,3,4,2,2,2,2,4
4085,3,4,2,2,1,2,4
4086,3,4,2,2,2,2,4
4087,3,4,3,1,2,2,4
4088,3,4,3,2,2,2,4
4089,2,4,3,3,1,2,4
4090,2,4,2,3,2,2,4
4091,3,4,2,3,2,1,4
4092,3,4,1,3,2,2,4
4093,3,4,2,2,1,2,4
4094,3,4,2,2,2,2,4
4095,2,4,3,2,2,2,4
4096,3,4,3,2,2,2,4
4097,3,4,3,3,1,2,4
4098,3,4,2,3,2,1,4
4099,2,4,2,2,2,2,4
4100,3,4,2,2,2,2,4
4101,3,4,3,2,2,2,4
4102,3,4,3,3,2,2,4
4103,3,4,3,3,3,2,4
4104,3,4,3,2,2,3,4
4105,3,4,3,3,2,3,4
4106,3,4,3,3,3,2,4
4107,3,4,3,3,3,3,4
4108,4,4,3,3,3,3,4
4109,4,4,2,3,3,3,4
4110,4,4,3,3,3,3,4
4111,3,4,4,2,2,3,4
4112,3,4,4,3,2,3,4
4113,3,4,4,3,3,3,4
4114,2,4,3,3,3,2,4
4115,3,4,3,3,3,2,4
4116,3,4,3,3,3,3,4
4117,4,4,3,3,3,3,4
4118,4,4,4,2,3,3,4
4119,3,4,3,3,2,2,4
4120,3,4,3,3,3,2,4
4121,3,4,3,2,2,3,4
4122,3,4,2,3,2,3,4
4123,3,4,3,3,2,3,4
4124,2,4,3,3,3,2,4
4125,3,4,3,2,3,2,4
4126,3,4,2,2,2,2,4
4127,3,4,3,2,2,2,4
4128,3,4,3,3,2,2,4
4129,3,4,3,3,3,2,4
4130,2,4,2,2,2,3,4
4131,3,4,2,2,2,3,4
4132,3,4,3,2,2,2,4
4133,3,4,2,3,2,2,4
4134,3,4,3,3,2,2,4
4135,3,4,3,3,3,2,4
4136,3,4,3,3,3,3,4
4137,4,4,3,3,3,3,4
4138,4,4,4,3,3,3,4
4139,3,4,4,4,1,3,4
4140,3,4,3,4,2,3,4
4141,3,4,3,4,3,3,4
4142,4,4,3,4,3,3,4
4143,3,4,4,3,3,2,4
4144,3,4,4,3,3,3,4
4145,4,4,4,3,3,3,4
4146,4,4,4,3,2,3,4
4147,4,4,4,3,2,3,4
4148,4,4,4,3,3,3,4
4149,3,4,3,3,3,3,4
4150,4,4,3,3,3,2,4
4151,3,4,3,3,2,3,4
4152,3,4,3,3,3,3,4
4153,4,4,2,2,3,3,4
4154,3,4,3,2,3,2,4
4155,3,4,3,3,2,2,4
4156,3,4,3,3,3,2,4
